-0.678836604,18.12418063,17.58493119,11.09633353
-0.647262808,19.02906091,18.62237189,13.71286658
-0.615689013,19.86486732,19.56621341,15.8126445
-0.584115217,20.63625564,20.4267745,17.56236653
-0.552541421,21.3476153,21.21257797,19.05609826
-0.520967626,22.00293286,21.93065952,20.35202969
-0.48939383,22.60575747,22.58684481,21.48864101
-0.457820035,23.1592139,23.18597905,22.49268832
-0.426246239,23.66603568,23.73211108,23.383511
-0.394672444,24.12860474,24.22863918,24.17551957
-0.363098648,24.54899093,24.67842609,24.8797135
-0.331524853,24.92898857,25.08388973,25.50464935
-0.299951057,25.27014885,25.44707507,26.05708142
-0.268377262,25.57380785,25.76971122,26.54239883
-0.236803466,25.84111051,26.05325679,26.96493141
-0.205229671,26.07303074,26.29893622,27.32816812
-0.173655875,26.27038829,26.50776865,27.63491561
-0.14208208,26.43386251,26.68059093,27.88741458
-0.110508284,26.56400367,26.81807576,28.0874255
-0.078934489,26.66124184,26.92074576,28.23629159
-0.047360693,26.72589382,26.98898413,28.33498434
-0.015786898,26.75816809,27.02304222,28.38413495
0.015786898,26.75816809,27.0230445,28.38405421
0.047360693,26.72589382,26.98899098,28.3347421
0.078934489,26.66124183,26.92075715,28.23588773
0.110508284,26.56400366,26.81809164,28.08685978
0.14208208,26.4338625,26.68061123,27.88668665
0.173655875,26.27038827,26.50779327,27.6340249
0.205229671,26.07303072,26.29896505,27.32711376
0.236803466,25.84111048,26.05328967,26.96371215
0.268377262,25.57380783,25.76974794,26.54101287
0.299951057,25.27014883,25.4471154,26.0555262
0.331524853,24.92898856,25.08393334,25.50292126
0.363098648,24.54899091,24.67847261,24.87780748
0.394672444,24.12860473,24.22868813,24.17342855
0.426246239,23.66603568,23.73216183,23.38122506
0.457820035,23.15921391,23.18603086,22.49019343
0.48939383,22.60575749,22.5868967,21.48591707
0.520967626,22.0029329,21.93071024,20.34904734
0.552541421,21.34761536,21.21262591,19.0528133
0.584115217,20.63625572,20.42681751,17.55870972
0.615689013,19.86486744,19.56624861,15.80850104
0.647262808,19.02906106,18.6223953,13.70802985
0.678836604,18.12418082,17.58493722,11.09038313
0.710410399,17.14565026,16.44148544,7.617832047
0.741984195,16.08973613,15.17756423,2.467746752
0.77355799,14.95513292,13.77747254,5.578076444
0.805131786,13.74611008,12.22777414,1.214375615
0.836705581,12.47845382,10.52817483,4.236545615
0.868279377,11.18968954,8.721629396,7.360347566
0.899853172,9.95327222,6.96404498,9.377105303
0.931426968,8.888035913,5.615034937,10.75608772
0.963000763,8.138037232,5.126269421,11.7112481
0.994574559,7.80254919,5.561247826,12.35536094
1.026148354,7.863831987,6.506556431,12.75356968
1.05772215,8.200594696,7.5562999,12.9455192
1.089295945,8.669003192,8.514262427,12.95575314
1.120869741,9.160364896,9.318416474,12.7990851
1.152443536,9.610383915,9.961057981,12.48361495
1.184017332,9.98673415,10.45178009,12.01264291
1.215591127,10.27556791,10.80368111,11.38626147
1.247164923,10.47251589,11.02875815,10.60343114
1.278738718,10.57761272,11.13659856,9.665878566
1.310312514,10.59264831,11.13417696,8.58648275
1.341886309,10.51985221,11.02596409,7.407086452
1.373460105,10.36128264,10.81406107,6.231134337
1.4050339,10.11859274,10.49825312,5.25971213
1.436607696,9.793019709,10.07593636,4.759733626
1.468181491,9.385542504,9.541884049,4.882202284
1.499755287,8.897222785,8.887811502,5.507843989
1.531329082,8.32980514,8.101684803,6.371501884
1.562902878,7.686724229,7.166711962,7.258401917
1.594476673,6.974750561,6.060010054,8.053612069
1.626050469,6.206573327,4.751257477,8.709185173
1.657624264,5.404539611,3.203003934,9.209647139
1.68919806,4.605199805,1.379878954,9.552499531
1.720771855,3.862650002,0.704159126,9.738991127
1.752345651,3.245781502,2.804704758,9.769928355
1.783919447,2.823247824,4.078546093,9.643634815
1.815493242,2.637096369,3.592872982,9.354656895
1.847067038,2.681417059,1.922228581,8.892489733
1.878640833,2.905234653,0.089071102,8.239821436
1.910214629,3.236825763,1.517404003,7.36974654
1.941788424,3.608583884,2.842375114,6.24112691
1.97336222,3.969199902,3.914308919,4.790830781
2.004936015,4.28468026,4.77163218,2.921858998
2.036509811,4.534586833,5.446961804,0.495930933
2.068083606,4.707787625,5.965407854,2.566912871
2.099657402,4.799318039,6.345808259,5.341470511
2.131231197,4.808600996,6.602271755,4.59896084
2.162804993,4.738892967,6.745515107,1.530282922
2.194378788,4.597841607,6.783997923,1.219275215
2.225952584,4.399135121,6.724986391,3.333008651
2.257526379,4.165185503,6.575722683,4.946720971
2.289100175,3.930349759,6.344918247,6.185619763
2.32067397,3.743002577,6.044831692,7.134289091
2.352247766,3.662908495,5.69417757,7.84897208
2.383821561,3.749746358,5.321862971,8.368330127
2.415395357,4.043446458,4.970694561,8.720406637
2.446969152,4.547062692,4.698357642,8.927236264
2.478542948,5.225986793,4.57086,9.008295163
2.510116743,6.024215889,4.64499072,8.983566571
2.541690539,6.884352103,4.945571579,8.876675114
2.573264334,7.759874424,5.453801732,8.718151019
2.60483813,8.618315491,6.117238021,8.548157296
2.636411925,9.439341149,6.872356955,8.416795933
2.667985721,10.21139464,7.663042875,8.379010874
2.699559516,10.9286743,8.448121946,8.482281443
2.731133312,11.58891812,9.200923993,8.750830978
2.762707107,12.19192976,9.905786435,9.176282489
2.794280903,12.73864772,10.55441082,9.722262988
2.825854698,13.23057561,11.14306147,10.33924141
2.857428494,13.66944116,11.67067084,10.97919094
2.889002289,14.05699632,12.13763925,11.60362973
2.920576085,14.39490296,12.54510185,12.1852935
2.952149881,14.68466991,12.89449124,12.70644567
2.983723676,14.92762031,13.18728119,13.15627802
3.015297472,15.12487647,13.42483916,13.52857679
3.046871267,15.2773544,13.60834332,13.81998228
3.078445063,15.38576343,13.73873715,14.02880706
3.110018858,15.45060788,13.81670559,14.15428091
3.141592654,15.47218928,13.84266324,14.19609813
